,CustomerID,StoreID,ProductID,Category_x,Quantity,UnitPrice_x,TotalPrice,Name,Age,Gender,City,LoyaltyScore,Category_y,UnitPrice_y,StoreLocation
3706,CUST0624,STORE09,PROD0027,Clothing,2,493.19,986.38,Customer_624,42,Other,Mumbai,2.66,Clothing,493.19,Bangalore
3707,CUST0104,STORE04,PROD0116,Toys,2,380.46,760.92,Customer_104,26,Male,Pune,7.66,Toys,380.46,Pune
3708,CUST0104,STORE04,PROD0112,Household,3,276.28,828.84,Customer_104,26,Male,Pune,7.66,Household,276.28,Pune
3709,CUST0104,STORE04,PROD0048,Electronics,3,341.05,1023.15,Customer_104,26,Male,Pune,7.66,Electronics,341.05,Pune
3710,CUST0104,STORE04,PROD0043,Household,2,222.35,444.7,Customer_104,26,Male,Pune,7.66,Household,222.35,Pune
3711,CUST0104,STORE04,PROD0144,Grocery,3,294.41,883.23,Customer_104,26,Male,Pune,7.66,Grocery,294.41,Pune
3712,CUST0161,STORE05,PROD0149,Clothing,1,218.39,218.39,Customer_161,49,Male,Hyderabad,8.56,Clothing,218.39,Bangalore
3713,CUST0161,STORE05,PROD0035,Household,3,167.14,501.42,Customer_161,49,Male,Hyderabad,8.56,Household,167.14,Bangalore
3714,CUST0161,STORE05,PROD0135,Pharmacy,1,196.17,196.17,Customer_161,49,Male,Hyderabad,8.56,Pharmacy,196.17,Bangalore
3715,CUST0124,STORE02,PROD0086,Pharmacy,1,227.99,227.99,Customer_124,25,Male,Hyderabad,8.58,Pharmacy,227.99,Bangalore
3716,CUST0124,STORE02,PROD0154,Household,2,116.4,232.8,Customer_124,25,Male,Hyderabad,8.58,Household,116.4,Bangalore
3717,CUST0734,STORE03,PROD0095,Household,2,306.16,612.32,Customer_734,23,Female,Pune,0.12,Household,306.16,Bangalore
3718,CUST0734,STORE03,PROD0138,Grocery,2,301.89,603.78,Customer_734,23,Female,Pune,0.12,Grocery,301.89,Bangalore
3719,CUST0312,STORE05,PROD0063,Electronics,2,235.2,470.4,Customer_312,69,Other,Delhi,3.46,Electronics,235.2,Bangalore
3720,CUST0549,STORE00,PROD0184,Toys,3,335.05,1005.15,Customer_549,33,Female,Bangalore,0.04,Toys,335.05,Bangalore
3721,CUST0549,STORE00,PROD0166,Household,2,394.42,788.84,Customer_549,33,Female,Bangalore,0.04,Household,394.42,Bangalore
3722,CUST0549,STORE00,PROD0037,Toys,3,289.83,869.49,Customer_549,33,Female,Bangalore,0.04,Toys,289.83,Bangalore
3723,CUST0716,STORE08,PROD0048,Electronics,1,341.05,341.05,Customer_716,20,Female,Delhi,1.9,Electronics,341.05,Pune
3724,CUST0716,STORE08,PROD0044,Grocery,1,490.32,490.32,Customer_716,20,Female,Delhi,1.9,Grocery,490.32,Pune
3725,CUST0716,STORE08,PROD0111,Electronics,2,215.91,431.82,Customer_716,20,Female,Delhi,1.9,Electronics,215.91,Pune
3726,CUST0716,STORE08,PROD0150,Toys,2,276.92,553.84,Customer_716,20,Female,Delhi,1.9,Toys,276.92,Pune
3727,CUST0731,STORE08,PROD0067,Grocery,2,146.33,292.66,Customer_731,42,Male,Delhi,5.65,Grocery,146.33,Pune
3728,CUST0731,STORE08,PROD0069,Electronics,3,257.73,773.19,Customer_731,42,Male,Delhi,5.65,Electronics,257.73,Pune
3729,CUST0731,STORE08,PROD0059,Clothing,3,441.37,1324.11,Customer_731,42,Male,Delhi,5.65,Clothing,441.37,Pune
3730,CUST0731,STORE08,PROD0088,Grocery,1,494.66,494.66,Customer_731,42,Male,Delhi,5.65,Grocery,494.66,Pune
3731,CUST0608,STORE06,PROD0052,Grocery,1,307.61,307.61,Customer_608,66,Other,Hyderabad,5.95,Grocery,307.61,Bangalore
3732,CUST0608,STORE06,PROD0039,Grocery,3,472.83,1418.49,Customer_608,66,Other,Hyderabad,5.95,Grocery,472.83,Bangalore
3733,CUST0608,STORE06,PROD0135,Pharmacy,1,196.17,196.17,Customer_608,66,Other,Hyderabad,5.95,Pharmacy,196.17,Bangalore
3734,CUST0934,STORE02,PROD0126,Pharmacy,3,304.68,914.04,Customer_934,44,Male,Delhi,4.05,Pharmacy,304.68,Bangalore
3735,CUST0934,STORE02,PROD0094,Grocery,2,365.97,731.94,Customer_934,44,Male,Delhi,4.05,Grocery,365.97,Bangalore
3736,CUST0934,STORE02,PROD0067,Grocery,1,146.33,146.33,Customer_934,44,Male,Delhi,4.05,Grocery,146.33,Bangalore
3737,CUST0934,STORE02,PROD0021,Electronics,3,87.63,262.89,Customer_934,44,Male,Delhi,4.05,Electronics,87.63,Bangalore
3738,CUST0934,STORE02,PROD0010,Household,3,272.98,818.94,Customer_934,44,Male,Delhi,4.05,Household,272.98,Bangalore
3739,CUST0064,STORE08,PROD0009,Toys,2,151.91,303.82,Customer_64,34,Female,Mumbai,3.58,Toys,151.91,Pune
3740,CUST0064,STORE08,PROD0150,Toys,1,276.92,276.92,Customer_64,34,Female,Mumbai,3.58,Toys,276.92,Pune
3741,CUST0547,STORE07,PROD0140,Pharmacy,3,434.98,1304.94,Customer_547,33,Other,Pune,6.33,Pharmacy,434.98,Hyderabad
3742,CUST0547,STORE07,PROD0076,Clothing,2,12.68,25.36,Customer_547,33,Other,Pune,6.33,Clothing,12.68,Hyderabad
3743,CUST0547,STORE07,PROD0038,Clothing,2,15.96,31.92,Customer_547,33,Other,Pune,6.33,Clothing,15.96,Hyderabad
3744,CUST0722,STORE07,PROD0149,Clothing,3,218.39,655.17,Customer_722,45,Male,Pune,9.77,Clothing,218.39,Hyderabad
3745,CUST0433,STORE05,PROD0108,Clothing,1,56.32,56.32,Customer_433,18,Female,Pune,0.19,Clothing,56.32,Bangalore
3746,CUST0433,STORE05,PROD0121,Clothing,2,332.93,665.86,Customer_433,18,Female,Pune,0.19,Clothing,332.93,Bangalore
3747,CUST0433,STORE05,PROD0158,Household,2,142.84,285.68,Customer_433,18,Female,Pune,0.19,Household,142.84,Bangalore
3748,CUST0433,STORE05,PROD0034,Grocery,1,105.82,105.82,Customer_433,18,Female,Pune,0.19,Grocery,105.82,Bangalore
3749,CUST0433,STORE05,PROD0025,Electronics,1,375.95,375.95,Customer_433,18,Female,Pune,0.19,Electronics,375.95,Bangalore
3750,CUST0304,STORE03,PROD0073,Pharmacy,1,11.62,11.62,Customer_304,36,Female,Hyderabad,6.01,Pharmacy,11.62,Bangalore
3751,CUST0304,STORE03,PROD0078,Pharmacy,1,107.94,107.94,Customer_304,36,Female,Hyderabad,6.01,Pharmacy,107.94,Bangalore
3752,CUST0304,STORE03,PROD0044,Grocery,3,490.32,1470.96,Customer_304,36,Female,Hyderabad,6.01,Grocery,490.32,Bangalore
3753,CUST0235,STORE05,PROD0129,Pharmacy,2,427.03,854.06,Customer_235,18,Female,Pune,4.22,Pharmacy,427.03,Bangalore
3754,CUST0235,STORE05,PROD0007,Grocery,2,268.29,536.58,Customer_235,18,Female,Pune,4.22,Grocery,268.29,Bangalore
3755,CUST0235,STORE05,PROD0166,Household,3,394.42,1183.26,Customer_235,18,Female,Pune,4.22,Household,394.42,Bangalore
3756,CUST0235,STORE05,PROD0057,Pharmacy,1,114.84,114.84,Customer_235,18,Female,Pune,4.22,Pharmacy,114.84,Bangalore
3757,CUST0235,STORE05,PROD0061,Clothing,2,350.15,700.3,Customer_235,18,Female,Pune,4.22,Clothing,350.15,Bangalore
3758,CUST0510,STORE06,PROD0187,Grocery,1,407.29,407.29,Customer_510,54,Male,Pune,5.2,Grocery,407.29,Bangalore
3759,CUST0510,STORE06,PROD0161,Electronics,1,36.25,36.25,Customer_510,54,Male,Pune,5.2,Electronics,36.25,Bangalore
3760,CUST0919,STORE06,PROD0037,Toys,1,289.83,289.83,Customer_919,68,Female,Bangalore,2.5,Toys,289.83,Bangalore
3761,CUST0138,STORE04,PROD0162,Grocery,3,389.51,1168.53,Customer_138,18,Male,Hyderabad,5.41,Grocery,389.51,Pune
3762,CUST0138,STORE04,PROD0098,Pharmacy,3,187.89,563.67,Customer_138,18,Male,Hyderabad,5.41,Pharmacy,187.89,Pune
3763,CUST0925,STORE09,PROD0190,Electronics,3,414.19,1242.57,Customer_925,33,Male,Delhi,6.74,Electronics,414.19,Bangalore
3764,CUST0925,STORE09,PROD0044,Grocery,3,490.32,1470.96,Customer_925,33,Male,Delhi,6.74,Grocery,490.32,Bangalore
3765,CUST0299,STORE02,PROD0000,Pharmacy,1,208.49,208.49,Customer_299,54,Male,Bangalore,9.17,Pharmacy,208.49,Bangalore
3766,CUST0299,STORE02,PROD0031,Household,1,341.09,341.09,Customer_299,54,Male,Bangalore,9.17,Household,341.09,Bangalore
3767,CUST0299,STORE02,PROD0182,Pharmacy,3,369.43,1108.29,Customer_299,54,Male,Bangalore,9.17,Pharmacy,369.43,Bangalore
3768,CUST0299,STORE02,PROD0105,Toys,2,189.75,379.5,Customer_299,54,Male,Bangalore,9.17,Toys,189.75,Bangalore
3769,CUST0115,STORE07,PROD0183,Clothing,1,221.03,221.03,Customer_115,52,Male,Mumbai,5.47,Clothing,221.03,Hyderabad
3770,CUST0115,STORE07,PROD0085,Clothing,1,490.95,490.95,Customer_115,52,Male,Mumbai,5.47,Clothing,490.95,Hyderabad
3771,CUST0115,STORE07,PROD0157,Household,3,234.24,702.72,Customer_115,52,Male,Mumbai,5.47,Household,234.24,Hyderabad
3772,CUST0153,STORE06,PROD0163,Toys,2,411.72,823.44,Customer_153,43,Female,Hyderabad,8.92,Toys,411.72,Bangalore
3773,CUST0153,STORE06,PROD0185,Clothing,3,51.69,155.07,Customer_153,43,Female,Hyderabad,8.92,Clothing,51.69,Bangalore
3774,CUST0153,STORE06,PROD0152,Clothing,2,320.2,640.4,Customer_153,43,Female,Hyderabad,8.92,Clothing,320.2,Bangalore
3775,CUST0153,STORE06,PROD0141,Toys,2,363.55,727.1,Customer_153,43,Female,Hyderabad,8.92,Toys,363.55,Bangalore
3776,CUST0153,STORE06,PROD0027,Clothing,1,493.19,493.19,Customer_153,43,Female,Hyderabad,8.92,Clothing,493.19,Bangalore
3777,CUST0249,STORE07,PROD0023,Pharmacy,2,137.46,274.92,Customer_249,69,Female,Hyderabad,6.04,Pharmacy,137.46,Hyderabad
3778,CUST0249,STORE07,PROD0146,Household,2,224.71,449.42,Customer_249,69,Female,Hyderabad,6.04,Household,224.71,Hyderabad
3779,CUST0419,STORE04,PROD0035,Household,2,167.14,334.28,Customer_419,65,Other,Delhi,5.74,Household,167.14,Pune
3780,CUST0419,STORE04,PROD0018,Grocery,1,63.62,63.62,Customer_419,65,Other,Delhi,5.74,Grocery,63.62,Pune
3781,CUST0648,STORE03,PROD0047,Grocery,3,383.58,1150.74,Customer_648,36,Female,Pune,4.74,Grocery,383.58,Bangalore
3782,CUST0648,STORE03,PROD0043,Household,3,222.35,667.05,Customer_648,36,Female,Pune,4.74,Household,222.35,Bangalore
3783,CUST0648,STORE03,PROD0048,Electronics,3,341.05,1023.15,Customer_648,36,Female,Pune,4.74,Electronics,341.05,Bangalore
3784,CUST0648,STORE03,PROD0041,Electronics,3,250.37,751.11,Customer_648,36,Female,Pune,4.74,Electronics,250.37,Bangalore
3785,CUST0648,STORE03,PROD0072,Electronics,3,244.75,734.25,Customer_648,36,Female,Pune,4.74,Electronics,244.75,Bangalore
3786,CUST0720,STORE08,PROD0111,Electronics,1,215.91,215.91,Customer_720,45,Other,Delhi,9.6,Electronics,215.91,Pune
3787,CUST0634,STORE07,PROD0124,Toys,1,83.55,83.55,Customer_634,30,Male,Pune,9.74,Toys,83.55,Hyderabad
3788,CUST0634,STORE07,PROD0188,Pharmacy,2,354.88,709.76,Customer_634,30,Male,Pune,9.74,Pharmacy,354.88,Hyderabad
3789,CUST0634,STORE07,PROD0139,Pharmacy,2,431.45,862.9,Customer_634,30,Male,Pune,9.74,Pharmacy,431.45,Hyderabad
3790,CUST0454,STORE03,PROD0091,Pharmacy,1,26.2,26.2,Customer_454,59,Female,Pune,1.43,Pharmacy,26.2,Bangalore
3791,CUST0454,STORE03,PROD0079,Clothing,3,25.78,77.34,Customer_454,59,Female,Pune,1.43,Clothing,25.78,Bangalore
3792,CUST0454,STORE03,PROD0018,Grocery,3,63.62,190.86,Customer_454,59,Female,Pune,1.43,Grocery,63.62,Bangalore
3793,CUST0454,STORE03,PROD0101,Electronics,1,465.0,465.0,Customer_454,59,Female,Pune,1.43,Electronics,465.0,Bangalore
3794,CUST0454,STORE03,PROD0045,Clothing,3,258.58,775.74,Customer_454,59,Female,Pune,1.43,Clothing,258.58,Bangalore
3795,CUST0316,STORE07,PROD0021,Electronics,3,87.63,262.89,Customer_316,53,Female,Delhi,6.37,Electronics,87.63,Hyderabad
3796,CUST0316,STORE07,PROD0048,Electronics,2,341.05,682.1,Customer_316,53,Female,Delhi,6.37,Electronics,341.05,Hyderabad
3797,CUST0316,STORE07,PROD0185,Clothing,3,51.69,155.07,Customer_316,53,Female,Delhi,6.37,Clothing,51.69,Hyderabad
3798,CUST0425,STORE05,PROD0168,Toys,3,375.18,1125.54,Customer_425,67,Male,Bangalore,8.47,Toys,375.18,Bangalore
3799,CUST0425,STORE05,PROD0095,Household,1,306.16,306.16,Customer_425,67,Male,Bangalore,8.47,Household,306.16,Bangalore
3800,CUST0425,STORE05,PROD0039,Grocery,3,472.83,1418.49,Customer_425,67,Male,Bangalore,8.47,Grocery,472.83,Bangalore
3801,CUST0425,STORE05,PROD0049,Electronics,1,387.63,387.63,Customer_425,67,Male,Bangalore,8.47,Electronics,387.63,Bangalore
3802,CUST0415,STORE01,PROD0092,Clothing,1,225.96,225.96,Customer_415,57,Other,Delhi,9.81,Clothing,225.96,Hyderabad
3803,CUST0415,STORE01,PROD0071,Electronics,1,205.26,205.26,Customer_415,57,Other,Delhi,9.81,Electronics,205.26,Hyderabad
3804,CUST0415,STORE01,PROD0011,Grocery,1,175.89,175.89,Customer_415,57,Other,Delhi,9.81,Grocery,175.89,Hyderabad
3805,CUST0415,STORE01,PROD0051,Toys,2,389.36,778.72,Customer_415,57,Other,Delhi,9.81,Toys,389.36,Hyderabad
3806,CUST0415,STORE01,PROD0103,Toys,2,416.53,833.06,Customer_415,57,Other,Delhi,9.81,Toys,416.53,Hyderabad
3807,CUST0301,STORE02,PROD0011,Grocery,1,175.89,175.89,Customer_301,26,Other,Pune,3.19,Grocery,175.89,Bangalore
3808,CUST0301,STORE02,PROD0090,Toys,3,471.56,1414.68,Customer_301,26,Other,Pune,3.19,Toys,471.56,Bangalore
3809,CUST0110,STORE09,PROD0056,Grocery,2,443.38,886.76,Customer_110,28,Male,Mumbai,5.6,Grocery,443.38,Bangalore
3810,CUST0110,STORE09,PROD0066,Electronics,3,68.06,204.18,Customer_110,28,Male,Mumbai,5.6,Electronics,68.06,Bangalore
3811,CUST0110,STORE09,PROD0034,Grocery,3,105.82,317.46,Customer_110,28,Male,Mumbai,5.6,Grocery,105.82,Bangalore
3812,CUST0110,STORE09,PROD0029,Electronics,1,378.16,378.16,Customer_110,28,Male,Mumbai,5.6,Electronics,378.16,Bangalore
3813,CUST0422,STORE08,PROD0120,Pharmacy,1,196.38,196.38,Customer_422,59,Other,Hyderabad,1.09,Pharmacy,196.38,Pune
3814,CUST0422,STORE08,PROD0156,Grocery,2,413.83,827.66,Customer_422,59,Other,Hyderabad,1.09,Grocery,413.83,Pune
3815,CUST0422,STORE08,PROD0184,Toys,1,335.05,335.05,Customer_422,59,Other,Hyderabad,1.09,Toys,335.05,Pune
3816,CUST0422,STORE08,PROD0054,Household,2,338.26,676.52,Customer_422,59,Other,Hyderabad,1.09,Household,338.26,Pune
3817,CUST0422,STORE08,PROD0028,Pharmacy,2,210.29,420.58,Customer_422,59,Other,Hyderabad,1.09,Pharmacy,210.29,Pune
3818,CUST0633,STORE04,PROD0034,Grocery,2,105.82,211.64,Customer_633,39,Female,Hyderabad,6.46,Grocery,105.82,Pune
3819,CUST0633,STORE04,PROD0038,Clothing,1,15.96,15.96,Customer_633,39,Female,Hyderabad,6.46,Clothing,15.96,Pune
3820,CUST0633,STORE04,PROD0017,Household,1,293.16,293.16,Customer_633,39,Female,Hyderabad,6.46,Household,293.16,Pune
3821,CUST0633,STORE04,PROD0005,Toys,2,371.61,743.22,Customer_633,39,Female,Hyderabad,6.46,Toys,371.61,Pune
3822,CUST0633,STORE04,PROD0162,Grocery,1,389.51,389.51,Customer_633,39,Female,Hyderabad,6.46,Grocery,389.51,Pune
3823,CUST0713,STORE08,PROD0082,Grocery,3,372.83,1118.49,Customer_713,43,Other,Mumbai,0.73,Grocery,372.83,Pune
3824,CUST0713,STORE08,PROD0067,Grocery,1,146.33,146.33,Customer_713,43,Other,Mumbai,0.73,Grocery,146.33,Pune
3825,CUST0713,STORE08,PROD0021,Electronics,1,87.63,87.63,Customer_713,43,Other,Mumbai,0.73,Electronics,87.63,Pune
3826,CUST0713,STORE08,PROD0014,Clothing,2,441.42,882.84,Customer_713,43,Other,Mumbai,0.73,Clothing,441.42,Pune
3827,CUST0895,STORE09,PROD0045,Clothing,2,258.58,517.16,Customer_895,41,Male,Pune,7.04,Clothing,258.58,Bangalore
3828,CUST0895,STORE09,PROD0014,Clothing,3,441.42,1324.26,Customer_895,41,Male,Pune,7.04,Clothing,441.42,Bangalore
3829,CUST0895,STORE09,PROD0184,Toys,3,335.05,1005.15,Customer_895,41,Male,Pune,7.04,Toys,335.05,Bangalore
3830,CUST0895,STORE09,PROD0161,Electronics,2,36.25,72.5,Customer_895,41,Male,Pune,7.04,Electronics,36.25,Bangalore
3831,CUST0895,STORE09,PROD0056,Grocery,1,443.38,443.38,Customer_895,41,Male,Pune,7.04,Grocery,443.38,Bangalore
3832,CUST0674,STORE08,PROD0154,Household,3,116.4,349.2,Customer_674,29,Female,Mumbai,8.9,Household,116.4,Pune
3833,CUST0674,STORE08,PROD0054,Household,1,338.26,338.26,Customer_674,29,Female,Mumbai,8.9,Household,338.26,Pune
3834,CUST0674,STORE08,PROD0009,Toys,2,151.91,303.82,Customer_674,29,Female,Mumbai,8.9,Toys,151.91,Pune
3835,CUST0916,STORE07,PROD0172,Pharmacy,1,135.68,135.68,Customer_916,60,Other,Hyderabad,8.71,Pharmacy,135.68,Hyderabad
3836,CUST0916,STORE07,PROD0043,Household,1,222.35,222.35,Customer_916,60,Other,Hyderabad,8.71,Household,222.35,Hyderabad
3837,CUST0916,STORE07,PROD0124,Toys,3,83.55,250.65,Customer_916,60,Other,Hyderabad,8.71,Toys,83.55,Hyderabad
3838,CUST0287,STORE02,PROD0083,Clothing,1,424.72,424.72,Customer_287,52,Other,Pune,6.52,Clothing,424.72,Bangalore
3839,CUST0287,STORE02,PROD0058,Toys,3,358.75,1076.25,Customer_287,52,Other,Pune,6.52,Toys,358.75,Bangalore
3840,CUST0287,STORE02,PROD0110,Pharmacy,2,292.6,585.2,Customer_287,52,Other,Pune,6.52,Pharmacy,292.6,Bangalore
3841,CUST0379,STORE00,PROD0147,Toys,2,228.13,456.26,Customer_379,23,Other,Mumbai,6.23,Toys,228.13,Bangalore
3842,CUST0455,STORE09,PROD0080,Electronics,3,242.23,726.69,Customer_455,23,Female,Hyderabad,7.53,Electronics,242.23,Bangalore
3843,CUST0455,STORE09,PROD0111,Electronics,2,215.91,431.82,Customer_455,23,Female,Hyderabad,7.53,Electronics,215.91,Bangalore
3844,CUST0455,STORE09,PROD0117,Household,3,12.24,36.72,Customer_455,23,Female,Hyderabad,7.53,Household,12.24,Bangalore
3845,CUST0123,STORE08,PROD0012,Grocery,2,210.03,420.06,Customer_123,26,Male,Hyderabad,2.8,Grocery,210.03,Pune
3846,CUST0123,STORE08,PROD0044,Grocery,3,490.32,1470.96,Customer_123,26,Male,Hyderabad,2.8,Grocery,490.32,Pune
3847,CUST0123,STORE08,PROD0070,Pharmacy,2,411.2,822.4,Customer_123,26,Male,Hyderabad,2.8,Pharmacy,411.2,Pune
3848,CUST0123,STORE08,PROD0038,Clothing,2,15.96,31.92,Customer_123,26,Male,Hyderabad,2.8,Clothing,15.96,Pune
3849,CUST0684,STORE01,PROD0011,Grocery,1,175.89,175.89,Customer_684,59,Male,Mumbai,2.42,Grocery,175.89,Hyderabad
3850,CUST0407,STORE08,PROD0010,Household,2,272.98,545.96,Customer_407,39,Male,Mumbai,2.86,Household,272.98,Pune
3851,CUST0407,STORE08,PROD0031,Household,2,341.09,682.18,Customer_407,39,Male,Mumbai,2.86,Household,341.09,Pune
3852,CUST0407,STORE08,PROD0101,Electronics,2,465.0,930.0,Customer_407,39,Male,Mumbai,2.86,Electronics,465.0,Pune
3853,CUST0407,STORE08,PROD0067,Grocery,2,146.33,292.66,Customer_407,39,Male,Mumbai,2.86,Grocery,146.33,Pune
3854,CUST0857,STORE05,PROD0163,Toys,2,411.72,823.44,Customer_857,25,Male,Pune,2.65,Toys,411.72,Bangalore
3855,CUST0952,STORE00,PROD0199,Toys,3,162.46,487.38,Customer_952,43,Female,Mumbai,2.76,Toys,162.46,Bangalore
3856,CUST0952,STORE00,PROD0139,Pharmacy,1,431.45,431.45,Customer_952,43,Female,Mumbai,2.76,Pharmacy,431.45,Bangalore
3857,CUST0952,STORE00,PROD0019,Toys,3,109.89,329.67,Customer_952,43,Female,Mumbai,2.76,Toys,109.89,Bangalore
3858,CUST0952,STORE00,PROD0118,Electronics,2,107.58,215.16,Customer_952,43,Female,Mumbai,2.76,Electronics,107.58,Bangalore
3859,CUST0910,STORE02,PROD0192,Household,2,467.12,934.24,Customer_910,22,Male,Hyderabad,3.97,Household,467.12,Bangalore
3860,CUST0911,STORE04,PROD0170,Toys,3,112.53,337.59,Customer_911,51,Other,Delhi,1.32,Toys,112.53,Pune
3861,CUST0079,STORE09,PROD0195,Grocery,2,7.83,15.66,Customer_79,53,Other,Hyderabad,3.52,Grocery,7.83,Bangalore
3862,CUST0079,STORE09,PROD0140,Pharmacy,1,434.98,434.98,Customer_79,53,Other,Hyderabad,3.52,Pharmacy,434.98,Bangalore
3863,CUST0121,STORE08,PROD0100,Grocery,2,178.22,356.44,Customer_121,45,Female,Pune,7.4,Grocery,178.22,Pune
3864,CUST0533,STORE09,PROD0166,Household,2,394.42,788.84,Customer_533,40,Male,Pune,3.6,Household,394.42,Bangalore
3865,CUST0915,STORE01,PROD0016,Electronics,3,319.15,957.45,Customer_915,60,Male,Pune,2.9,Electronics,319.15,Hyderabad
3866,CUST0912,STORE06,PROD0180,Toys,3,104.53,313.59,Customer_912,23,Female,Delhi,8.65,Toys,104.53,Bangalore
3867,CUST0912,STORE06,PROD0007,Grocery,1,268.29,268.29,Customer_912,23,Female,Delhi,8.65,Grocery,268.29,Bangalore
3868,CUST0912,STORE06,PROD0074,Clothing,1,207.82,207.82,Customer_912,23,Female,Delhi,8.65,Clothing,207.82,Bangalore
3869,CUST0912,STORE06,PROD0041,Electronics,2,250.37,500.74,Customer_912,23,Female,Delhi,8.65,Electronics,250.37,Bangalore
3870,CUST0912,STORE06,PROD0082,Grocery,1,372.83,372.83,Customer_912,23,Female,Delhi,8.65,Grocery,372.83,Bangalore
3871,CUST0122,STORE08,PROD0101,Electronics,1,465.0,465.0,Customer_122,24,Other,Mumbai,9.18,Electronics,465.0,Pune
3872,CUST0122,STORE08,PROD0054,Household,3,338.26,1014.78,Customer_122,24,Other,Mumbai,9.18,Household,338.26,Pune
3873,CUST0122,STORE08,PROD0131,Household,1,380.34,380.34,Customer_122,24,Other,Mumbai,9.18,Household,380.34,Pune
3874,CUST0122,STORE08,PROD0106,Electronics,2,317.83,635.66,Customer_122,24,Other,Mumbai,9.18,Electronics,317.83,Pune
3875,CUST0880,STORE02,PROD0133,Clothing,2,210.41,420.82,Customer_880,56,Other,Delhi,9.79,Clothing,210.41,Bangalore
3876,CUST0880,STORE02,PROD0075,Household,2,325.65,651.3,Customer_880,56,Other,Delhi,9.79,Household,325.65,Bangalore
3877,CUST0880,STORE02,PROD0137,Grocery,2,96.76,193.52,Customer_880,56,Other,Delhi,9.79,Grocery,96.76,Bangalore
3878,CUST0308,STORE03,PROD0134,Pharmacy,2,357.82,715.64,Customer_308,37,Male,Bangalore,1.67,Pharmacy,357.82,Bangalore
3879,CUST0308,STORE03,PROD0093,Grocery,3,39.65,118.95,Customer_308,37,Male,Bangalore,1.67,Grocery,39.65,Bangalore
3880,CUST0308,STORE03,PROD0006,Household,1,432.17,432.17,Customer_308,37,Male,Bangalore,1.67,Household,432.17,Bangalore
3881,CUST0308,STORE03,PROD0168,Toys,2,375.18,750.36,Customer_308,37,Male,Bangalore,1.67,Toys,375.18,Bangalore
3882,CUST0753,STORE03,PROD0067,Grocery,2,146.33,292.66,Customer_753,31,Other,Mumbai,9.93,Grocery,146.33,Bangalore
3883,CUST0753,STORE03,PROD0061,Clothing,1,350.15,350.15,Customer_753,31,Other,Mumbai,9.93,Clothing,350.15,Bangalore
3884,CUST0753,STORE03,PROD0098,Pharmacy,3,187.89,563.67,Customer_753,31,Other,Mumbai,9.93,Pharmacy,187.89,Bangalore
3885,CUST0151,STORE05,PROD0064,Clothing,3,437.71,1313.13,Customer_151,32,Male,Hyderabad,6.68,Clothing,437.71,Bangalore
3886,CUST0063,STORE01,PROD0075,Household,3,325.65,976.95,Customer_63,31,Female,Hyderabad,4.59,Household,325.65,Hyderabad
3887,CUST0776,STORE00,PROD0052,Grocery,1,307.61,307.61,Customer_776,45,Male,Delhi,1.75,Grocery,307.61,Bangalore
3888,CUST0776,STORE00,PROD0095,Household,1,306.16,306.16,Customer_776,45,Male,Delhi,1.75,Household,306.16,Bangalore
3889,CUST0776,STORE00,PROD0175,Electronics,3,413.04,1239.12,Customer_776,45,Male,Delhi,1.75,Electronics,413.04,Bangalore
3890,CUST0709,STORE02,PROD0143,Toys,1,281.17,281.17,Customer_709,61,Other,Hyderabad,5.7,Toys,281.17,Bangalore
3891,CUST0709,STORE02,PROD0187,Grocery,1,407.29,407.29,Customer_709,61,Other,Hyderabad,5.7,Grocery,407.29,Bangalore
3892,CUST0709,STORE02,PROD0046,Grocery,3,61.57,184.71,Customer_709,61,Other,Hyderabad,5.7,Grocery,61.57,Bangalore
3893,CUST0197,STORE09,PROD0075,Household,3,325.65,976.95,Customer_197,58,Other,Pune,2.54,Household,325.65,Bangalore
3894,CUST0197,STORE09,PROD0054,Household,1,338.26,338.26,Customer_197,58,Other,Pune,2.54,Household,338.26,Bangalore
3895,CUST0197,STORE09,PROD0175,Electronics,3,413.04,1239.12,Customer_197,58,Other,Pune,2.54,Electronics,413.04,Bangalore
3896,CUST0457,STORE03,PROD0113,Electronics,2,262.93,525.86,Customer_457,60,Male,Delhi,6.59,Electronics,262.93,Bangalore
3897,CUST0457,STORE03,PROD0071,Electronics,1,205.26,205.26,Customer_457,60,Male,Delhi,6.59,Electronics,205.26,Bangalore
3898,CUST0457,STORE03,PROD0063,Electronics,3,235.2,705.6,Customer_457,60,Male,Delhi,6.59,Electronics,235.2,Bangalore
3899,CUST0457,STORE03,PROD0118,Electronics,1,107.58,107.58,Customer_457,60,Male,Delhi,6.59,Electronics,107.58,Bangalore
3900,CUST0859,STORE09,PROD0183,Clothing,1,221.03,221.03,Customer_859,43,Female,Mumbai,2.97,Clothing,221.03,Bangalore
3901,CUST0859,STORE09,PROD0154,Household,3,116.4,349.2,Customer_859,43,Female,Mumbai,2.97,Household,116.4,Bangalore
3902,CUST0024,STORE02,PROD0010,Household,2,272.98,545.96,Customer_24,38,Other,Bangalore,9.06,Household,272.98,Bangalore
3903,CUST0024,STORE02,PROD0183,Clothing,3,221.03,663.09,Customer_24,38,Other,Bangalore,9.06,Clothing,221.03,Bangalore
3904,CUST0982,STORE07,PROD0055,Grocery,1,207.02,207.02,Customer_982,40,Male,Pune,2.67,Grocery,207.02,Hyderabad
